0.900000 0.449604 0.000000
4608 7
0 214.92188
1 -3.9094393
2 -3.9049392
3 -3.9247594
4 -11.605975
5 -3.4350784
6 -3.9260721
4096 7
0 172.1867
1 -5.5154085
2 -5.4713764
3 -5.066701
4 -12.567505
5 -5.066701
6 -5.0645385
0 7
0 -5.5620213
1 -5.5953608
2 -5.9295573
3 -5.5579195
4 -10.956066
5 -5.5579195
6 -5.5584273
12800 7
0 -935.1651
1 -4.3991585
2 -4.4113245
3 -4.407289
4 -11.626672
5 -4.407289
6 -4.407289
12288 7
0 -3.853803
1 -4.4856586
2 -4.945778
3 -4.9211984
4 -15.92233
5 -4.9069824
6 -4.9211984
4609 7
0 -2.7093256
1 -3.2872405
2 -3.3218017
3 -3.2864122
4 -11.513547
5 -3.2878077
6 -3.2878077
4610 7
0 -4.4944115
1 -3.3727412
2 -3.3803146
3 -3.9587889
4 -3.9601145
5 -4.484541
6 -3.9587889
4098 7
0 -3.9630346
1 -3.4050066
2 -2.6938686
3 -2.697892
4 -2.697892
5 -2.697892
6 -2.697892
2 7
0 -3.3943644
1 -1.8990812
2 -1.8972996
3 -2.699487
4 -2.7002966
5 -2.7002966
6 -2.699487
12290 7
0 -976.34076
1 -9.322713
2 -9.255984
3 -9.254447
4 -9.254447
5 -9.253843
6 -9.254447
12802 7
0 -982.152
1 -5.951829
2 -5.5733156
3 -5.960048
4 -5.96615
5 -5.959932
6 -5.959932
4611 7
0 -4.51702
1 -4.556124
2 -4.02413
3 -4.5561147
4 -4.5561147
5 -4.555413
6 -4.555413
4099 7
0 -2.5941691
1 -0.97823083
2 -0.97823083
3 -1.8397396
4 -0.97823083
5 -0.97823083
6 -1.8275005
12291 7
0 0.0
1 -0.9598122
2 -0.9598122
3 -0.9598122
4 -0.9598122
5 0.0
6 -0.9598122
12803 7
0 -932.3631
1 -0.93143165
2 -0.9733507
3 0.0
4 0.0
5 0.0
6 -0.93143165
518 7
0 -0.996006
1 -0.996006
2 0.0
3 0.0
4 -0.996006
5 0.0
6 0.0
6 7
0 -0.996006
1 -1.8910205
2 -0.996006
3 -0.996006
4 -0.996006
5 -0.996006
6 -0.996006
4102 7
0 -0.99501
1 0.0
2 0.0
3 0.0
4 -0.99501
5 -0.99501
6 0.0
4614 7
0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 -0.9792098
6 0.0
12806 7
0 -930.50006
1 0.0
2 -0.9295705
3 0.0
4 0.0
5 0.0
6 0.0
4615 7
0 -0.9792098
1 0.0
2 0.0
3 -0.9792098
4 -0.9792098
5 -0.9792098
6 -0.9792098
519 7
0 0.0
1 0.0
2 -0.9607733
3 0.0
4 0.0
5 0.0
6 0.0
4624 7
0 -967.52704
1 -3.852404
2 -3.3651285
3 -3.2944355
4 -10.771308
5 -3.2957196
6 -3.2930102
4112 7
0 -5.562062
1 -5.105747
2 -5.08911
3 -5.5161853
4 -12.544156
5 -5.5152035
6 -5.5152035
16 7
0 -5.969642
1 -5.6676497
2 -5.5834646
3 -5.969642
4 -10.978011
5 -5.9705405
6 -5.9705405
12304 7
0 -940.796
1 -4.9240117
2 -5.3279595
3 -4.9111567
4 -17.66854
5 -4.9069843
6 -4.9069843
12816 7
0 -933.2961
1 -4.3583803
2 -4.4045563
3 -4.403824
4 -10.34877
5 -4.403824
6 -4.403824
4625 7
0 -964.62604
1 -3.2902663
2 -2.673547
3 -3.2965121
4 -10.568506
5 -3.2925158
6 -3.2957993
4113 7
0 0.0
1 0.0
2 0.0
3 0.0
4 -11.387343
5 0.0
6 -0.9588522
4626 7
0 -991.035
1 -3.9049635
2 485.54373
3 -3.316958
4 -3.316958
5 -3.370583
6 -3.303887
4114 7
0 -2.7019017
1 -2.7098024
2 -3.411415
3 -3.415077
4 -3.415077
5 -3.415077
6 -3.415077
18 7
0 -1.8973008
1 -2.6994996
2 -2.7011154
3 -2.7011058
4 -2.7011058
5 -2.7011068
6 -2.7011058
12818 7
0 -998.0
1 -5.9268813
2 -5.5999374
3 -5.546176
4 -5.547626
5 -5.546176
6 -5.546176
12306 7
0 -992.02704
1 -9.322297
2 -9.322824
3 -9.254736
4 -9.322824
5 -9.254736
6 -9.254736
4627 7
0 -998.999
1 -3.9465299
2 -4.0232873
3 -3.9925954
4 -3.9932506
5 -3.9932654
6 -3.9932654
4115 7
0 898.1
1 -0.998929
2 -1.8620511
3 -1.8388729
4 -1.8388729
5 -1.8275005
6 -1.8388729
19 7
0 -0.97823083
1 0.0
2 -0.97823083
3 -0.97823083
4 0.0
5 -0.97823083
6 999.0
12307 7
0 -960.77203
1 -0.9598122
2 -0.9598122
3 -0.9598122
4 -0.9598122
5 -0.9598122
6 -0.9598122
12819 7
0 -974.32404
1 0.0
2 0.0
3 -0.9733507
4 0.0
5 0.0
6 0.0
22 7
0 -1.8910155
1 -1.8919125
2 -1.8910155
3 -1.8910155
4 -1.8910155
5 -0.996006
6 -1.8910155
4118 7
0 -0.99501
1 0.0
2 0.0
3 -0.99501
4 -0.99501
5 0.0
6 -0.99501
4630 7
0 0.0
1 0.0
2 -0.9792098
3 0.0
4 0.0
5 0.0
6 -0.9792098
12822 7
0 -941.73804
1 -0.9295705
2 0.0
3 -0.9295705
4 -0.94079727
5 -0.9295705
6 -0.94079727
4631 7
0 -0.9607733
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
535 7
0 -0.9607733
1 -0.9607733
2 -0.99846125
3 -1.8292382
4 -1.8292382
5 -1.8292382
6 -1.8292382
4640 7
0 -3.2838008
1 -3.2926087
2 -3.332752
3 -3.2837534
4 -12.151621
5 374.14072
6 -3.2888663
4128 7
0 -5.0927024
1 -5.1094604
2 -5.130646
3 -5.0910864
4 -12.577874
5 -5.0910864
6 -5.0927024
32 7
0 -5.5842447
1 -5.674567
2 -5.9869375
3 -5.583761
4 -11.863439
5 -5.5842447
6 -5.583761
12320 7
0 -4.924759
1 -4.9524446
2 -5.2822585
3 -4.9216175
4 -16.979242
5 -4.924759
6 -4.9216175
12832 7
0 -4.421474
1 -4.314574
2 -4.4036045
3 -4.394693
4 -14.444316
5 -4.400426
6 -4.400426
4641 7
0 558.7757
1 -2.6047533
2 -2.6028388
3 -2.5996716
4 -11.559727
5 -2.5996716
6 -2.5996716
4129 7
0 0.0
1 -0.9588522
2 -0.93891615
3 0.0
4 715.5355
5 0.0
6 0.0
4642 7
0 -3.3272254
1 -2.6734636
2 -3.3362184
3 -3.3346949
4 -3.3346949
5 585.8043
6 -3.3346949
4130 7
0 -3.3726637
1 -3.415077
2 -3.4243975
3 -3.415077
4 -3.3726637
5 -3.415077
6 -3.415077
34 7
0 -3.4107578
1 -2.7011058
2 -2.7066033
3 -2.7011068
4 -3.4107578
5 -3.4107578
6 -3.4107578
12834 7
0 -5.5781345
1 -5.597974
2 -5.9170566
3 -5.5375724
4 -5.5375724
5 -5.5375724
6 -5.5375724
12322 7
0 -9.322824
1 -9.322821
2 -9.264948
3 -9.323292
4 -1.619661
5 -9.322824
6 -9.322824
4643 7
0 652.0049
1 -3.4130383
2 -4.523812
3 -3.9842422
4 -3.986202
5 -3.986202
6 -3.9842422
4131 7
0 -1.8607682
1 807.29004
2 -1.8607682
3 -1.8607682
4 -1.8607682
5 -1.8607682
6 -1.8607682
35 7
0 -0.9821529
1 -0.97823083
2 -0.9821529
3 -0.97823083
4 -0.9569351
5 -0.9569351
6 955.97815
12323 7
0 -1.8275005
1 -0.99838495
2 -1.8275005
3 -0.9598122
4 -0.9598122
5 -1.8275005
6 -1.8275005
4134 7
0 -0.99501
1 -0.99501
2 -0.99501
3 0.0
4 0.0
5 0.0
6 0.0
38 7
0 -1.8910155
1 -1.8910155
2 -0.9999751
3 -1.8910155
4 -1.8910155
5 -1.8910155
6 -1.8910155
4646 7
0 0.0
1 0.0
2 -0.9792098
3 0.0
4 0.0
5 0.0
6 0.0
550 7
0 -0.9295705
1 0.0
2 0.0
3 0.0
4 -0.9295705
5 0.0
6 0.0
551 7
0 -0.9351659
1 -1.7915502
2 -0.9607733
3 -0.9607733
4 -0.9607733
5 0.0
6 0.0
39 7
0 0.0
1 0.0
2 -0.9351659
3 0.0
4 0.0
5 0.0
6 0.0
4144 7
0 -993.02
1 -5.5202255
2 153.96805
3 -5.554658
4 -11.0
5 -5.554625
6 -5.55522
4656 7
0 -970.4341
1 -3.2904763
2 -3.8655148
3 -3.9009047
4 -11.455812
5 -3.3396096
6 -3.2923784
48 7
0 137.57124
1 -5.971846
2 -5.893859
3 -5.9910493
4 -10.989
5 -5.991047
6 -5.9906025
12336 7
0 -4.918115
1 -4.921918
2 -4.9430623
3 -4.909058
4 -17.289745
5 -4.91915
6 -4.918115
12848 7
0 -4.4049606
1 -4.4265804
2 -4.352093
3 -4.4038715
4 -14.128369
5 -4.4038715
6 -4.4049606
4657 7
0 -965.59204
1 -2.7089665
2 -3.2524743
3 -3.2844467
4 -10.814495
5 -3.289622
6 -3.279405
4145 7
0 -939.85504
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 -0.93891615
4146 7
0 -1001.0
1 -3.9314175
2 -3.3588574
3 -3.3704696
4 -3.3704696
5 -3.3726637
6 -3.3726637
4658 7
0 -986.09
1 -3.3327641
2 -3.8887992
3 -3.322002
4 -3.322002
5 -3.9510205
6 -3.322002
50 7
0 -2.6986864
1 -1.8972979
2 -2.6922998
3 -2.692299
4 -2.6922998
5 -1.8964025
6 -2.6978784
12338 7
0 -953.4179
1 -9.322795
2 -9.259184
3 -9.322714
4 -9.322714
5 -9.322824
6 -9.26012
12850 7
0 -5.9511857
1 -5.9652457
2 -5.9294
3 -5.9498677
4 -5.9511857
5 -5.9498677
6 -5.9511857
4147 7
0 -983.135
1 -0.97823083
2 -0.9995261
3 -0.9821529
4 -0.9821529
5 -0.9821529
6 -0.97823083
4659 7
0 -990.044
1 553.5328
2 -4.5554247
3 -4.5560036
4 -4.5572405
5 -4.5589843
6 -4.5572405
51 7
0 -0.9821529
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
12339 7
0 -0.9598122
1 -1.8275005
2 -0.9598122
3 -0.9598122
4 -1.8275005
5 -0.9598122
6 -0.9598122
12851 7
0 0.0
1 0.0
2 -0.93143165
3 0.0
4 0.0
5 0.0
6 0.0
4150 7
0 -996.005
1 -0.99501
2 -0.99501
3 0.0
4 -0.99501
5 0.0
6 -0.99501
54 7
0 -0.9999751
1 -1.8860505
2 -0.996006
3 -0.99501
4 -0.996006
5 -0.996006
6 -0.996006
566 7
0 0.0
1 0.0
2 -0.996006
3 0.0
4 0.0
5 0.0
6 -0.996006
4662 7
0 0.0
1 0.0
2 -0.9792098
3 0.0
4 0.0
5 0.0
6 -0.9792098
567 7
0 -0.9607733
1 0.0
2 0.0
3 0.0
4 -0.9607733
5 0.0
6 -0.9607733
4663 7
0 -961.7341
1 0.0
2 0.0
3 0.0
4 -0.9607733
5 -0.9607733
6 -0.9607733
55 7
0 0.0
1 0.0
2 0.0
3 0.0
4 -0.9351659
5 -0.9351659
6 934.2307
4352 7
0 192.42969
1 -4.518312
2 -5.0879073
3 -4.5274725
4 -11.722748
5 -4.52927
6 -4.5286727
4864 7
0 -3.2835748
1 239.9132
2 -3.2423646
3 -3.2807066
4 -12.270771
5 -3.2807066
6 -3.2807066
768 7
0 -3.250831
1 -3.3982859
2 -4.198918
3 -3.250831
4 -10.868726
5 -3.824667
6 -3.824667
256 7
0 -995.00903
1 -5.111661
2 -5.503147
3 -5.079898
4 -11.837043
5 -5.079898
6 -5.079626
8448 7
0 -971.405
1 -5.4182715
2 -5.46095
3 -5.418655
4 -13.133029
5 -5.418655
6 -5.4285593
8960 7
0 -0.95311296
1 -0.95311296
2 276.3763
3 -0.95311296
4 -13.506544
5 -0.95311296
6 -0.95311296
12544 7
0 -4.481525
1 -4.3144174
2 -4.7075815
3 -4.422284
4 -13.809716
5 -4.4246078
6 -4.4407043
4865 7
0 -2.5663917
1 -2.5297508
2 -2.5400305
3 -2.5782995
4 -12.1448145
5 -2.5710769
6 -2.577522
769 7
0 0.0
1 -0.9138922
2 -1.7255933
3 -0.90842265
4 -13.352957
5 -0.9559781
6 0.0
4353 7
0 -2.5241094
1 -0.954067
2 0.0
3 0.0
4 0.0
5 0.0
6 -0.954067
8449 7
0 -955.02106
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
8961 7
0 -0.93050057
1 -0.93050057
2 -0.9926642
3 -0.93050057
4 -14.66786
5 -0.93050057
6 -0.93050057
4866 7
0 -4.541862
1 -4.5384
2 389.461
3 -4.537419
4 -4.537419
5 -4.537419
6 -4.537419
12546 7
0 -5.5160193
1 -5.5040464
2 -5.067679
3 -5.0737896
4 -5.0737896
5 -5.0737896
6 -5.0737896
4354 7
0 -3.9681706
1 -4.454616
2 -3.977849
3 -3.995357
4 -3.995357
5 -3.995357
6 -3.995357
770 7
0 -5.046938
1 -5.103316
2 -5.043755
3 -5.061368
4 -5.061368
5 -5.046938
6 -5.061368
258 7
0 -999.999
1 -3.424814
2 -4.03785
3 -4.0592117
4 -4.055274
5 -4.0592117
6 -4.055274
8450 7
0 -987.077
1 -4.5458784
2 -4.587035
3 -4.5828032
4 -4.5828032
5 -4.5828032
6 -4.5828032
8962 7
0 -4.529428
1 -4.5346518
2 276.7874
3 -4.529428
4 -4.529428
5 -4.529428
6 -4.529428
4355 7
0 -2.623931
1 -2.6678896
2 -2.6289058
3 -2.634914
4 -2.630844
5 -2.6324317
6 -2.6292672
12547 7
0 -0.9981727
1 -1.7681884
2 -0.9733507
3 -1.7761068
4 -1.7761068
5 -1.7761068
6 -1.7761068
771 7
0 -5.0526414
1 -5.079119
2 -5.458706
3 -5.0446033
4 -5.0446033
